"city","year","month","time","long","lat","site","Wind Speed - Resultant","Outdoor Temperature","Barometric pressure","Nitric oxide (NO)"
"Not in a city",2002,3,27,-118.852037,35.346094,"Edison",13.2809140322581,31.8696236451613,NA,66.0572229354839
"Not in a city",2002,4,28,-118.852037,35.346094,"Edison",6.80138883333333,27.0583333333333,NA,57.6956522
"Not in a city",2002,5,29,-118.852037,35.346094,"Edison",7.73118283870968,29.5282257741935,NA,35.5469846451613
"Not in a city",2002,6,30,-118.852037,35.346094,"Edison",5.78194436666667,21.5777778333333,NA,30.7463767666667
"Not in a city",2002,7,31,-118.852037,35.346094,"Edison",5.02688170967742,21.5967742258065,NA,32.2173912580645
"Not in a city",2002,8,32,-118.852037,35.346094,"Edison",5.69892477419355,24.9852151290323,NA,34.7208976129032
"Not in a city",2002,9,33,-118.852037,35.346094,"Edison",4.8194444,26.5972222666667,NA,52.5423050666667
"Not in a city",2002,10,34,-118.852037,35.346094,"Edison",7.04435487096774,30.0456989032258,NA,45.8471249032258
"Not in a city",2002,11,35,-118.852037,35.346094,"Edison",4.84325555172414,23.8926809310345,NA,161.340274533333
"Not in a city",2002,12,36,-118.852037,35.346094,"Edison",13.4437927419355,20.0213189032258,NA,70.3899719677419
"Not in a city",2003,1,37,-118.852037,35.346094,"Edison",6.14381716129032,18.3561829354839,NA,119.045006032258
"Not in a city",2003,2,38,-118.852037,35.346094,"Edison",21.0952381071429,14.6160714642857,NA,60.8537020714286
"Not in a city",2003,3,39,-118.852037,35.346094,"Edison",11.9103943548387,30.2827061612903,NA,65.6299810645161
"Not in a city",2003,4,40,-118.852037,35.346094,"Edison",9.96944443333333,26.1291666666667,NA,44.530303
"Not in a city",2003,5,41,-118.852037,35.346094,"Edison",10.6491935806452,36.4583333548387,NA,90.4398827096774
"Not in a city",2003,6,42,-118.852037,35.346094,"Edison",5.74127843333333,25.0043046333333,NA,27.0158502
"Not in a city",2003,7,43,-118.852037,35.346094,"Edison",6.86827951612903,18.553763516129,NA,24.3225806451613
"Not in a city",2003,8,44,-118.852037,35.346094,"Edison",9.94086019354839,20.4865590967742,NA,30.4870736774194
"Not in a city",2003,9,45,-118.852037,35.346094,"Edison",5.6331654,23.7659493666667,NA,22.6455048333333
"Not in a city",2003,10,46,-118.852037,35.346094,"Edison",7.04435480645161,24.9905912903226,NA,33.7096774193548
"Not in a city",2003,11,47,-118.852037,35.346094,"Edison",13.5458333,19.6403968,NA,52.3504610333333
"Not in a city",2003,12,48,-118.852037,35.346094,"Edison",13.8682795483871,22.9649953225806,NA,88.6379413225806
"Not in a city",2004,1,49,-118.852037,35.346094,"Edison",15.8454300645161,25.6202346129032,NA,59.774193516129
"Not in a city",2004,2,50,-118.852037,35.346094,"Edison",12.9698276206897,26.1020115517241,NA,53.8769933448276
"Not in a city",2004,3,51,-118.852037,35.346094,"Edison",6.05672048387097,27.1319892580645,NA,71.3227949677419
"Not in a city",2004,4,52,-118.852037,35.346094,"Edison",7.8277778,31.3111110666667,NA,23.5492752
"Not in a city",2004,5,53,-118.852037,35.346094,"Edison",6.48500877777778,28.4739927307692,NA,35.0128788148148
"Not in a city",2004,6,54,-118.852037,35.346094,"Edison",5.85277773333333,22.0311110666667,NA,19.1855314333333
"Not in a city",2004,7,55,-118.852037,35.346094,"Edison",4.87768816129032,22.6733870322581,NA,57.0542522903226
"Not in a city",2004,8,56,-118.852037,35.346094,"Edison",7.76747303225806,26.413978516129,NA,35.5703811935484
"Not in a city",2004,9,57,-118.852037,35.346094,"Edison",5.83888883333333,23.9666666333333,NA,47.239394
"Not in a city",2004,10,58,-118.852037,35.346094,"Edison",13.1908603225806,29.0040322580645,NA,27.7463343225806
"Not in a city",2004,11,59,-118.852037,35.346094,"Edison",7.5416666,21.2680555333333,NA,57.6548886153846
"Not in a city",2004,12,60,-118.852037,35.346094,"Edison",17.9072580967742,25.4663978387097,NA,81.3126992580645
"Not in a city",2005,1,61,-118.852037,35.346094,"Edison",14.852150483871,20.4407432903226,NA,107.055500935484
"Not in a city",2005,2,62,-118.852037,35.346094,"Edison",12.6994048571429,14.6666666428571,NA,108.591050214286
"Not in a city",2005,3,63,-118.852037,35.346094,"Edison",NA,26.3298771290323,NA,68.8492370967742
"Not in a city",2005,4,64,-118.852037,35.346094,"Edison",NA,28.0861111333333,NA,22.678722
"Not in a city",2005,5,65,-118.852037,35.346094,"Edison",NA,27.9206989677419,NA,29.6459900645161
"Not in a city",2005,6,66,-118.852037,35.346094,"Edison",NA,25.2720958666667,NA,15.4418874333333
"Not in a city",2005,7,67,-118.852037,35.346094,"Edison",NA,18.9838709032258,NA,24.3991639677419
"Not in a city",2005,8,68,-118.852037,35.346094,"Edison",NA,21.9623655806452,NA,22.3160779354839
"Not in a city",2005,9,69,-118.852037,35.346094,"Edison",NA,26.0708333666667,NA,26.0550309
"Not in a city",2005,10,70,-118.852037,35.346094,"Edison",NA,32.3750000967742,NA,45.9575387096774
"Not in a city",2005,11,71,-118.852037,35.346094,"Edison",NA,24.4236112,NA,55.4999831
"Not in a city",2005,12,72,-118.852037,35.346094,"Edison",NA,23.9879032580645,NA,95.3788091612903
"Not in a city",2006,1,73,-118.852037,35.346094,"Edison",NA,23.8830644516129,NA,90.0013324193548
"Not in a city",2006,2,74,-118.852037,35.346094,"Edison",NA,25.8244047142857,NA,30.5728050357143
"Not in a city",2006,3,75,-118.852037,35.346094,"Edison",NA,27.9368280322581,NA,28.6922000967742
"Not in a city",2006,4,76,-118.852037,35.346094,"Edison",12.1513889666667,26.2319444333333,NA,36.4813163666667
"Not in a city",2006,5,77,-118.852037,35.346094,"Edison",NA,26.4908602258065,NA,31.8216456129032
"Not in a city",2006,6,78,-118.852037,35.346094,"Edison",NA,23.4430556,NA,31.7970109
"Not in a city",2006,7,79,-118.852037,35.346094,"Edison",9.68145161290323,22.0309139677419,NA,14.1722556774194
"Not in a city",2006,8,80,-118.852037,35.346094,"Edison",5.88440864516129,21.623656,NA,28.4065408709677
"Not in a city",2006,9,81,-118.852037,35.346094,"Edison",12.5333333666667,25.5069444333333,NA,19.4130435
"Not in a city",2006,10,82,-118.852037,35.346094,"Edison",8.39381716129032,27.2661290645161,NA,38.9434224516129
"Not in a city",2006,11,83,-118.852037,35.346094,"Edison",7.7208333,24.6097222,NA,55.8270789666667
"Not in a city",2006,12,84,-118.852037,35.346094,"Edison",13.090542483871,32.7928885806452,NA,88.8444715806452
"Not in a city",2007,1,85,-118.852037,35.346094,"Edison",9.16935487096774,26.186243516129,NA,69.4826597419355
"Not in a city",2007,2,86,-118.852037,35.346094,"Edison",7.06547610714286,25.4702381071429,NA,33.4270621851852
"Not in a city",2007,3,87,-118.852037,35.346094,"Edison",12.551712,27.7571449032258,NA,51.6785227096774
"Not in a city",2007,4,88,-118.852037,35.346094,"Edison",9.46805553333333,34.0694444,NA,37.3373781
"Not in a city",2007,5,89,-118.852037,35.346094,"Edison",6.58198932258064,24.7795698387097,NA,31.3764503225806
"Not in a city",2007,6,90,-118.852037,35.346094,"Edison",7.5777778,25.7472221666667,NA,12.2174571333333
"Not in a city",2007,7,91,-118.852037,35.346094,"Edison",4.16146561290323,28.4501518709677,NA,50.2417809677419
"Not in a city",2007,8,92,-118.852037,35.346094,"Edison",5.95295706451613,24.4717742580645,NA,20.7278051290323
"Not in a city",2007,9,93,-118.852037,35.346094,"Edison",6.275,27.3708334666667,NA,14.6318839333333
"Not in a city",2007,10,94,-118.852037,35.346094,"Edison",13.2446236451613,26.8481182258065,NA,48.8107867096774
"Not in a city",2007,11,95,-118.852037,35.346094,"Edison",3.74861113333333,23.0611111,NA,52.6849551333333
"Not in a city",2007,12,96,-118.852037,35.346094,"Edison",7.57661293548387,24.8709677096774,NA,30.5295805483871
"Not in a city",2008,1,97,-118.852037,35.346094,"Edison",14.6220571290323,19.104242516129,NA,58.9678637419355
"Not in a city",2008,2,98,-118.852037,35.346094,"Edison",13.8351896206897,27.957324862069,NA,22.858429137931
"Not in a city",2008,3,99,-118.852037,35.346094,"Edison",5.55026890322581,24.4379031935484,NA,35.2130065806452
"Not in a city",2008,4,100,-118.852037,35.346094,"Edison",6.45833333333333,31.2263888666667,NA,44.0417653666667
"Not in a city",2008,5,101,-118.852037,35.346094,"Edison",8.65322580645161,32.2553764193548,NA,22.7685833870968
"Not in a city",2008,6,102,-118.852037,35.346094,"Edison",6.60277783333333,29.2902778333333,NA,10.3998791
"Not in a city",2008,7,103,-118.852037,35.346094,"Edison",7.95698932258064,22.3669354516129,NA,13.5964047419355
"Not in a city",2008,8,104,-118.852037,35.346094,"Edison",4.99865590322581,21.7741935483871,NA,33.2748947096774
"Not in a city",2008,9,105,-118.852037,35.346094,"Edison",5.74444443333333,23.5777777333333,NA,60.7463163666667
"Not in a city",2008,10,106,-118.852037,35.346094,"Edison",8.02688167741935,26.2284946774193,NA,49.210952483871
"Not in a city",2008,11,107,-118.852037,35.346094,"Edison",5.9805556,24.9277779,NA,40.1889812666667
"Not in a city",2008,12,108,-118.852037,35.346094,"Edison",11.9072580322581,24.5456989032258,NA,83.0003187419355
"Not in a city",2009,1,109,-118.852037,35.346094,"Edison",4.08602151612903,29.1545699354839,NA,35.0042075483871
"Not in a city",2009,2,110,-118.852037,35.346094,"Edison",12.84375,28.8125,NA,35.0718168571429
"Not in a city",2009,3,111,-118.852037,35.346094,"Edison",9.63233138709677,29.1075269354839,NA,35.4850803225806
"Not in a city",2009,4,112,-118.852037,35.346094,"Edison",14.0138888,35.2370491,NA,50.9886042
"Not in a city",2009,5,113,-118.852037,35.346094,"Edison",11.875,29.016129,NA,17.7669471612903
"Not in a city",2009,6,114,-118.852037,35.346094,"Edison",13.0305555333333,30.7902777666667,NA,17.532971
"Not in a city",2009,7,115,-118.852037,35.346094,"Edison",5.07123661290323,21.5349462903226,NA,16.0656079642857
"Not in a city",2009,8,116,-118.852037,35.346094,"Edison",5.02115477419355,23.7495908709677,NA,14.5849801935484
"Not in a city",2009,9,117,-118.852037,35.346094,"Edison",4.0247474,25.4376262666667,NA,18.9033126333333
"Not in a city",2009,10,118,-118.852037,35.346094,"Edison",16.0518817419355,24.5809140322581,NA,43.528560483871
"Not in a city",2009,11,119,-118.852037,35.346094,"Edison",4.70277776666667,32.1569444333333,NA,64.7275362
"Not in a city",2009,12,120,-118.852037,35.346094,"Edison",10.8481182580645,20.8494622903226,NA,109.201283516129
"Not in a city",2010,1,121,-118.852037,35.346094,"Edison",18.5265151290323,19.2337488064516,NA,71.7051823548387
"Not in a city",2010,2,122,-118.852037,35.346094,"Edison",11.60037875,19.8066828571429,NA,28.4209922142857
"Not in a city",2010,3,123,-118.852037,35.346094,"Edison",7.09811819354839,27.5892473225806,NA,48.6833984193548
"Not in a city",2010,4,124,-118.852037,35.346094,"Edison",16.8924603333333,29.2001985,NA,29.6548892173913
"Not in a city",2010,5,125,-118.852037,35.346094,"Edison",9.52284948387097,28.7741935483871,NA,57.1895958064516
"Not in a city",2010,6,126,-118.852037,35.346094,"Edison",4.79861106666667,29.0819444333333,NA,9.31506293333333
"Not in a city",2010,7,127,-118.852037,35.346094,"Edison",6.07392470967742,22.006720483871,NA,66.0158072580645
"Not in a city",2010,8,128,-118.852037,35.346094,"Edison",4.87096770967742,29.5819891935484,NA,16.3202825483871
"Not in a city",2010,9,129,-118.852037,35.346094,"Edison",6.81414136666667,28.3267676,NA,35.7869094666667
"Not in a city",2010,10,130,-118.852037,35.346094,"Edison",12.0903459354839,29.988546,NA,64.201963516129
"Not in a city",2010,11,131,-118.852037,35.346094,"Edison",11.6,37.4041666666667,NA,36.1420289
"Not in a city",2010,12,132,-118.852037,35.346094,"Edison",18.5723362903226,18.3762219032258,NA,71.9306307741935
"Not in a city",2011,1,133,-118.852037,35.346094,"Edison",18.5537634193548,17.603494516129,NA,52.801989
"Not in a city",2011,2,134,-118.852037,35.346094,"Edison",13.844664,24.9389880714286,NA,116.5947205
"Not in a city",2011,3,135,-118.852037,35.346094,"Edison",15.2580645483871,26.0026881935484,NA,99.5217391612903
"Not in a city",2011,4,136,-118.852037,35.346094,"Edison",6.96805556666667,26.8458333333333,NA,36.1289854666667
"Not in a city",2011,5,137,-118.852037,35.346094,"Edison",6.72043003225806,29.0779570322581,NA,15.603085483871
"Not in a city",2011,6,138,-118.852037,35.346094,"Edison",10.8055556333333,30.9583334,NA,12.3811594
"Not in a city",2011,7,139,-118.852037,35.346094,"Edison",6.98521516129032,24.9556451290323,NA,20.3309957419355
"Not in a city",2011,8,140,-118.852037,35.346094,"Edison",4.88844090322581,20.8172043225807,NA,12.749840516129
"Not in a city",2011,9,141,-118.852037,35.346094,"Edison",10.7999395333333,24.8769928,NA,22.7349808333333
"Not in a city",2011,10,142,-118.852037,35.346094,"Edison",3.51586009677419,27.8365591935484,NA,27.5371668064516
"Not in a city",2011,11,143,-118.852037,35.346094,"Edison",13.9014619666667,27.3840643333333,NA,41.4169383333333
"Not in a city",2011,12,144,-118.852037,35.346094,"Edison",7.24731174193548,20.8225805806452,NA,85.1827106774194
"Not in a city",2012,1,145,-118.852037,35.346094,"Edison",13.4287634516129,27.1854838064516,NA,108.448899967742
"Not in a city",2012,2,146,-118.852037,35.346094,"Edison",13.2984587241379,27.8427376896552,NA,42.9121599310345
"Not in a city",2012,3,147,-118.852037,35.346094,"Edison",13.7541313225806,24.7876768709677,NA,43.9866683870968
"Not in a city",2012,4,148,-118.852037,35.346094,"Edison",8.00595246666667,36.5549604,NA,23.3344372692308
"Not in a city",2012,5,149,-118.852037,35.346094,"Edison",6.74193551612903,26.975806516129,NA,19.3645617741935
"Not in a city",2012,6,150,-118.852037,35.346094,"Edison",11.6222222333333,34.3569444,NA,41.668116
"Not in a city",2012,7,151,-118.852037,35.346094,"Edison",6.96505370967742,25.3158602580645,NA,37.3889117741935
"Not in a city",2012,8,152,-118.852037,35.346094,"Edison",7.00403225806452,26.0483871290323,NA,32.145862516129
"Not in a city",2012,9,153,-118.852037,35.346094,"Edison",5.03888886666667,26.3611111,NA,31.6391305
"Not in a city",2012,10,154,-118.852037,35.346094,"Edison",5.43010751612903,38.1760753870968,NA,29.5680224516129
"Not in a city",2012,11,155,-118.852037,35.346094,"Edison",3.99861106666667,30.8569443666667,NA,46.3880763666667
"Not in a city",2012,12,156,-118.852037,35.346094,"Edison",6.99865593548387,21.228494516129,NA,114.330839774194
"Not in a city",2013,1,157,-118.852037,35.346094,"Edison",4.76478496774194,24.5107527419355,NA,122.086956516129
"Not in a city",2013,2,158,-118.852037,35.346094,"Edison",6.05357139285714,23.9449405357143,NA,28.8105589642857
"Not in a city",2013,3,159,-118.852037,35.346094,"Edison",5.14919351612903,27,NA,64.750350516129
"Not in a city",2013,4,160,-118.852037,35.346094,"Edison",6.7027778,30.5319444666667,NA,51.6449275333333
"Not in a city",2013,5,161,-118.852037,35.346094,"Edison",14.6706989677419,29.2284946129032,NA,9.80191861290323
"Not in a city",2013,6,162,-118.852037,35.346094,"Edison",9.96805556666667,29.3097222,NA,20.189855
"Not in a city",2013,7,163,-118.852037,35.346094,"Edison",4.38978496774194,25.2016128387097,NA,20.1891476666667
"Not in a city",2013,8,164,-118.852037,35.346094,"Edison",18.1236559032258,28.2513441612903,NA,NA
"Not in a city",2013,9,165,-118.852037,35.346094,"Edison",6.225,29.1208333666667,NA,22.5536231666667
"Not in a city",2013,10,166,-118.852037,35.346094,"Edison",8.99301077419355,27.4005376451613,NA,72.4819692258065
"Not in a city",2013,11,167,-118.852037,35.346094,"Edison",16.2391303666667,28.7796295333333,NA,35.3735191666667
"Not in a city",2013,12,168,-118.852037,35.346094,"Edison",6.72679993548387,24.1385577419355,NA,44.3431792258065
"Not in a city",2014,1,169,-118.852037,35.346094,"Edison",NA,NA,NA,26.9663588064516
"Not in a city",2014,2,170,-118.852037,35.346094,"Edison",NA,NA,NA,37.3214286785714
"Not in a city",2014,3,171,-118.852037,35.346094,"Edison",NA,NA,NA,17.3044754516129
"Not in a city",2014,4,172,-118.852037,35.346094,"Edison",NA,NA,NA,32.4163862857143
"Not in a city",2014,5,173,-118.852037,35.346094,"Edison",8.63239016666667,NA,NA,6.27215309677419
"Not in a city",2014,6,174,-118.852037,35.346094,"Edison",6.90625,NA,NA,6.27043475
"Not in a city",2014,7,175,-118.852037,35.346094,"Edison",6.408871,NA,NA,6.136491875
"Not in a city",2014,8,176,-118.852037,35.346094,"Edison",11.0976858709677,NA,NA,20.8232851612903
"Not in a city",2014,9,177,-118.852037,35.346094,"Edison",5.10481936666667,NA,NA,14.4153789166667
"Not in a city",2014,10,178,-118.852037,35.346094,"Edison",9.37430358064516,NA,NA,86.8271609032258
"Not in a city",2014,11,179,-118.852037,35.346094,"Edison",7.54868742307692,NA,NA,28.5927458846154
"Not in a city",2014,12,180,-118.852037,35.346094,"Edison",NA,NA,NA,62.0259589666667
"Not in a city",2015,1,181,-118.852037,35.346094,"Edison",14.486021516129,NA,NA,45.376056516129
"Not in a city",2015,2,182,-118.852037,35.346094,"Edison",9.70967267857143,NA,NA,NA
"Not in a city",2015,3,183,-118.852037,35.346094,"Edison",5.376784,NA,NA,57.77572
"Not in a city",2015,4,184,-118.852037,35.346094,"Edison",8.33236106666667,NA,NA,NA
"Not in a city",2015,5,185,-118.852037,35.346094,"Edison",7.441129,NA,NA,15.5186263448276
"Not in a city",2015,6,186,-118.852037,35.346094,"Edison",8.59532166666667,NA,NA,108.440868851852
"Not in a city",2015,7,187,-118.852037,35.346094,"Edison",11.4538979032258,NA,NA,93.6760060333333
"Not in a city",2015,8,188,-118.852037,35.346094,"Edison",4.84613283333333,NA,NA,17.1633859259259
"Not in a city",2015,9,189,-118.852037,35.346094,"Edison",5.01195479310345,NA,NA,22.4754941333333
"Not in a city",2015,10,190,-118.852037,35.346094,"Edison",9.32921429032258,NA,NA,41.5440655806452
"Not in a city",2015,11,191,-118.852037,35.346094,"Edison",10.9721497666667,NA,NA,58.9118473666667
"Not in a city",2015,12,192,-118.852037,35.346094,"Edison",5.38230370967742,NA,NA,44.0482095806452
"Not in a city",2016,1,193,-118.852037,35.346094,"Edison",16.4145453548387,NA,NA,23.5989769032258
"Not in a city",2016,2,194,-118.852037,35.346094,"Edison",12.6398722758621,NA,NA,21.2704647241379
"Not in a city",2016,3,195,-118.852037,35.346094,"Edison",11.5684587741935,21.5979996774194,NA,32.8465922333333
"Not in a city",2016,4,196,-118.852037,35.346094,"Edison",NA,NA,NA,NA
"Not in a city",2016,5,197,-118.852037,35.346094,"Edison",NA,NA,NA,NA
"Not in a city",2016,6,198,-118.852037,35.346094,"Edison",NA,NA,NA,NA
"Not in a city",2016,7,199,-118.852037,35.346094,"Edison",NA,NA,NA,NA
"Not in a city",2016,8,200,-118.852037,35.346094,"Edison",NA,NA,NA,NA
"Not in a city",2016,9,201,-118.852037,35.346094,"Edison",NA,NA,NA,NA
"Not in a city",2016,10,202,-118.852037,35.346094,"Edison",NA,NA,NA,NA
"Not in a city",2016,11,203,-118.852037,35.346094,"Edison",NA,NA,NA,NA
"Not in a city",2016,12,204,-118.852037,35.346094,"Edison",NA,NA,NA,NA
"Not in a city",2002,1,25,-120.434992,37.281598,"Merced-Coffee",9.42513441935484,17.5161290967742,NA,181.256537645161
"Not in a city",2002,2,26,-120.434992,37.281598,"Merced-Coffee",10.4116071428571,23.5297618571429,NA,163.523933857143
"Not in a city",2002,3,27,-120.434992,37.281598,"Merced-Coffee",11.8584677419355,28.4986558709677,NA,108.425966645161
"Not in a city",2002,4,28,-120.434992,37.281598,"Merced-Coffee",8.8319746,25.8888889333333,NA,86.5529549333333
"Not in a city",2002,5,29,-120.434992,37.281598,"Merced-Coffee",7.49409938709677,30.3678955483871,NA,73.5382783870968
"Not in a city",2002,6,30,-120.434992,37.281598,"Merced-Coffee",7.98475246666667,23.5783816666667,NA,42.3752712333333
"Not in a city",2002,7,31,-120.434992,37.281598,"Merced-Coffee",4.87701609677419,25.0564515806452,NA,60.7561392903226
"Not in a city",2002,8,32,-120.434992,37.281598,"Merced-Coffee",8.00349464516129,24.8709677419355,NA,125.69021816129
"Not in a city",2002,9,33,-120.434992,37.281598,"Merced-Coffee",6.68513886666667,27.7180556,NA,124.919951
"Not in a city",2002,10,34,-120.434992,37.281598,"Merced-Coffee",8.85913980645161,28.430107516129,NA,98.8298402258064
"Not in a city",2002,11,35,-120.434992,37.281598,"Merced-Coffee",16.7460912333333,19.2424602666667,NA,115.1538944
"Not in a city",2002,12,36,-120.434992,37.281598,"Merced-Coffee",19.0067204516129,15.4126344193548,NA,100.2932806
"Not in a city",2003,1,37,-120.434992,37.281598,"Merced-Coffee",8.16285429032258,16.3790322903226,NA,94.3767963548387
"Not in a city",2003,2,38,-120.434992,37.281598,"Merced-Coffee",9.5378334,17.9000000714286,NA,157.573092964286
"Not in a city",2003,3,39,-120.434992,37.281598,"Merced-Coffee",15.6268533571429,23.6618509354839,NA,95.6350715483871
"Not in a city",2003,4,40,-120.434992,37.281598,"Merced-Coffee",17.0523249,22.3597223,NA,85.2176548
"Not in a city",2003,5,41,-120.434992,37.281598,"Merced-Coffee",13.5016128064516,32.2768816774194,NA,76.3602378064516
"Not in a city",2003,6,42,-120.434992,37.281598,"Merced-Coffee",7.9341667,27.2847222333333,NA,66.6409091333333
"Not in a city",2003,7,43,-120.434992,37.281598,"Merced-Coffee",5.7969404516129,19.7186769677419,NA,80.005707516129
"Not in a city",2003,8,44,-120.434992,37.281598,"Merced-Coffee",6.37807974193548,21.5495729354839,NA,71.134313
"Not in a city",2003,9,45,-120.434992,37.281598,"Merced-Coffee",3.76013883333333,25.9694445,NA,106.233333366667
"Not in a city",2003,10,46,-120.434992,37.281598,"Merced-Coffee",9.57831046666667,23.8615712333333,NA,109.918206333333
"Not in a city",2003,11,47,-120.434992,37.281598,"Merced-Coffee",NA,17.3097221333333,NA,118.119974566667
"Not in a city",2003,12,48,-120.434992,37.281598,"Merced-Coffee",NA,17.7379031935484,NA,107.357306193548
"Not in a city",2004,1,49,-120.434992,37.281598,"Merced-Coffee",NA,21.9274193548387,NA,129.216677967742
"Not in a city",2004,2,50,-120.434992,37.281598,"Merced-Coffee",NA,16.6392543793103,NA,126.565252068966
"Not in a city",2004,3,51,-120.434992,37.281598,"Merced-Coffee",NA,23.8561828387097,NA,152.216817451613
"Not in a city",2004,4,52,-120.434992,37.281598,"Merced-Coffee",NA,31.7027777666667,NA,86.2296689
"Not in a city",2004,5,53,-120.434992,37.281598,"Merced-Coffee",NA,26.7231183225806,NA,65.9067320322581
"Not in a city",2004,6,54,-120.434992,37.281598,"Merced-Coffee",NA,21.9527778333333,NA,55.6123848333333
"Not in a city",2004,7,55,-120.434992,37.281598,"Merced-Coffee",NA,21.6827956451613,NA,49.2987377419355
"Not in a city",2004,8,56,-120.434992,37.281598,"Merced-Coffee",NA,23.4260752903226,NA,71.7121241612903
"Not in a city",2004,9,57,-120.434992,37.281598,"Merced-Coffee",NA,29.5027777333333,NA,123.269406033333
"Not in a city",2004,10,58,-120.434992,37.281598,"Merced-Coffee",NA,26.905914,NA,108.814123064516
"Not in a city",2004,11,59,-120.434992,37.281598,"Merced-Coffee",NA,16.0263889666667,NA,153.925308933333
"Not in a city",2004,12,60,-120.434992,37.281598,"Merced-Coffee",NA,15.3081624193548,NA,102.1432588
"Not in a city",2005,1,61,-120.434992,37.281598,"Merced-Coffee",NA,18.5397565483871,NA,105.437947548387
"Not in a city",2005,2,62,-120.434992,37.281598,"Merced-Coffee",NA,13.05857675,NA,108.843554714286
"Not in a city",2005,3,63,-120.434992,37.281598,"Merced-Coffee",NA,21.0895863225806,NA,136.226061516129
"Not in a city",2005,4,64,-120.434992,37.281598,"Merced-Coffee",NA,21.4305555,NA,67.8166007666667
"Not in a city",2005,5,65,-120.434992,37.281598,"Merced-Coffee",NA,25.4139784516129,NA,47.9297462580645
"Not in a city",2005,6,66,-120.434992,37.281598,"Merced-Coffee",NA,26.6780193666667,NA,64.5021080333333
"Not in a city",2005,7,67,-120.434992,37.281598,"Merced-Coffee",NA,21.9475806451613,NA,77.0779675806452
"Not in a city",2005,8,68,-120.434992,37.281598,"Merced-Coffee",NA,21.6908602258064,NA,70.940751483871
"Not in a city",2005,9,69,-120.434992,37.281598,"Merced-Coffee",NA,24.75,NA,74.1750329666667
"Not in a city",2005,10,70,-120.434992,37.281598,"Merced-Coffee",NA,25.4575552258065,NA,76.9233710645161
"Not in a city",2005,11,71,-120.434992,37.281598,"Merced-Coffee",NA,22.1013889333333,NA,125.5383149
"Not in a city",2005,12,72,-120.434992,37.281598,"Merced-Coffee",NA,17.571236516129,NA,121.386459354839
"Not in a city",2006,1,73,-120.434992,37.281598,"Merced-Coffee",NA,14.1290321935484,NA,71.0171308387097
"Not in a city",2006,2,74,-120.434992,37.281598,"Merced-Coffee",NA,22.3482143214286,NA,131.619692928571
"Not in a city",2006,3,75,-120.434992,37.281598,"Merced-Coffee",NA,24.2293010645161,NA,82.5899139677419
"Not in a city",2006,4,76,-120.434992,37.281598,"Merced-Coffee",NA,25.6394006333333,NA,41.5712529333333
"Not in a city",2006,5,77,-120.434992,37.281598,"Merced-Coffee",NA,27.8423432258065,NA,67.676752
"Not in a city",2006,6,78,-120.434992,37.281598,"Merced-Coffee",NA,24.3694444,NA,36.293594137931
"Not in a city",2006,7,79,-120.434992,37.281598,"Merced-Coffee",NA,25.5199169032258,NA,48.0310587741935
"Not in a city",2006,8,80,-120.434992,37.281598,"Merced-Coffee",NA,23.5994623548387,NA,66.0959453870968
"Not in a city",2006,9,81,-120.434992,37.281598,"Merced-Coffee",NA,25.8694444333333,NA,56.1947957333333
"Not in a city",2006,10,82,-120.434992,37.281598,"Merced-Coffee",NA,22.7446236129032,NA,100.535509387097
"Not in a city",2006,11,83,-120.434992,37.281598,"Merced-Coffee",NA,25.0305555666667,NA,121.949670633333
"Not in a city",2006,12,84,-120.434992,37.281598,"Merced-Coffee",NA,25.3884408387097,NA,106.576962741935
"Not in a city",2007,1,85,-120.434992,37.281598,"Merced-Coffee",NA,22.680107516129,NA,100.388180580645
"Not in a city",2007,2,86,-120.434992,37.281598,"Merced-Coffee",NA,NA,NA,92.5297054285714
"Not in a city",2007,3,87,-120.434992,37.281598,"Merced-Coffee",NA,24.0540293461538,NA,68.3402715806452
"Not in a city",2007,4,88,-120.434992,37.281598,"Merced-Coffee",NA,31.525,NA,67.6657318666667
"Not in a city",2007,5,89,-120.434992,37.281598,"Merced-Coffee",NA,24.8521505806452,NA,35.8463598709677
"Not in a city",2007,6,90,-120.434992,37.281598,"Merced-Coffee",NA,24.6444444666667,NA,54.5568446
"Not in a city",2007,7,91,-120.434992,37.281598,"Merced-Coffee",NA,26.7634409032258,NA,39.0508096129032
"Not in a city",2007,8,92,-120.434992,37.281598,"Merced-Coffee",NA,23.280914,NA,66.6427629655172
"Not in a city",2007,9,93,-120.434992,37.281598,"Merced-Coffee",NA,31.4791666666667,NA,72.6925434666667
"Not in a city",2007,10,94,-120.434992,37.281598,"Merced-Coffee",NA,24.9477726451613,NA,98.6439969677419
"Not in a city",2007,11,95,-120.434992,37.281598,"Merced-Coffee",NA,22.2013889,NA,59.5073996666667
"Not in a city",2007,12,96,-120.434992,37.281598,"Merced-Coffee",NA,19.054723483871,NA,59.7945939032258
"Not in a city",2008,1,97,-120.434992,37.281598,"Merced-Coffee",NA,18.2903226129032,NA,98.979718
"Not in a city",2008,2,98,-120.434992,37.281598,"Merced-Coffee",NA,21.811479137931,NA,111.551809448276
"Not in a city",2008,3,99,-120.434992,37.281598,"Merced-Coffee",NA,20.7379032258064,NA,86.3515874193548
"Not in a city",2008,4,100,-120.434992,37.281598,"Merced-Coffee",NA,31.0777777,NA,64.8478061333333
